25.84855297,6.5704,6.83
26.15576645,8.2493,7.1372
17.80931056,0,0.074498
11.91921915,-4.7686,-4.1734
21.70203813,2.0317,2.6961
41.72884733,25.4942,22.7103
31.33051193,10.3377,12.312
25.0519289,5.6833,6.0334
23.76770107,2.1351,4.7493
27.41478164,7.8058,8.3962
23.04835228,2.7624,4.0307
20.71075499,2.4703,1.7567
20.12340398,2.251,1.2511
22.3877976,1.1624,3.3727
32.9259822,14.4333,13.9074
14.67653469,-1.9998,-1.4561
21.31754268,5.1946,2.3236
38.8870765,14.3152,19.8685
25.40922657,5.7733,6.3907
33.99485822,16.3694,14.9763
16.40027432,0,-0.292417
36.50636672,16.346,17.4878
15.64806167,-0.91127,-0.682787
22.63583992,2.2332,3.6194
28.33221499,10.9517,9.3137
20.37196046,1.8211,1.4582
22.44454862,1.7937,3.4291
24.58727767,4.8993,5.5688
31.0905183,8.9012,12.072
33.58197493,13.0181,14.5634
25.32101724,4.4812,6.3025
27.93447919,9.6074,8.9159
24.11354153,4.6145,5.0951
32.06017437,13.0597,13.0416
13.25084063,-1.4731,-2.8423
14.50000727,-2.1776,-1.6191
22.310773,2.8773,3.2962
14.16704613,-0.040685,-1.9368
54.01234559,35.4687,34.9938
26.22933263,8.6281,7.2108
26.5917398,7.0954,7.5732
19.15428246,0,0.579684
24.80627073,7.7749,5.7877
35.33076109,16.7633,16.3122
29.29277975,12.2319,10.2742
40.95566498,21.9713,21.9371
20.70853359,0.198528,1.7546
41.07696653,24.6061,22.0584
46.4580674,26.8082,27.4395
29.22672709,8.0465,10.2082
33.43356526,14.4153,14.415
25.56395356,8.4619,6.5454
30.18075857,14.2779,11.1622
43.18837142,26.4505,24.1698
26.32008905,7.5759,7.3015
15.35089741,0,-0.891228
29.13871329,10.1671,10.1202
21.58705597,4.3756,2.584
18.20925458,0.572156,0.179742
45.56804154,24.2011,26.5495
15.43904963,-1.5278,-0.826385
24.70071016,3.9872,5.6822
38.18401098,14.6118,19.1655
19.47969732,0,0.777343
25.95780346,7.7807,6.9393
19.565272,0.972661,0.834314
21.20215453,0.598062,2.2134
27.12973067,9.6018,8.1112
30.71627708,14.7562,11.6977
34.33818559,12.8579,15.3196
30.3931367,11.7386,11.3746
13.73077597,-1.6755,-2.3648
24.38759864,7.5819,5.3691
23.89138019,4.3146,4.873
18.62700698,0,0.325881
18.40458648,0,0.242622
26.70297157,8.5885,7.6844
26.17805606,6.6771,7.1595
23.74690816,5.3758,4.7285
27.95309222,9.1281,8.9345
16.36708531,-1.8985,-0.305563
33.25336193,12.1032,14.2348
39.00938853,21.8918,19.9908
30.96230445,12.8348,11.9438
18.10591362,1.0163,0.149871
30.51236819,11.2554,11.4938
25.47591495,5.1971,6.4574
29.73498316,9.4418,10.7164
24.25276307,4.7752,5.2343
37.17181452,20.2683,18.1533
28.01171518,9.3087,8.9932
25.31179401,5.6407,6.2933
24.44065804,1.3631,5.4221
29.91744968,15.9981,10.8989
33.65706588,14.4309,14.6385
27.20319088,9.4412,8.1846
21.51688429,4.2643,2.5158
36.91528475,15.2557,17.8967
22.77270203,1.5729,3.7557
32.3283938,13.3445,13.3099
27.82113355,11.2612,8.8026
43.42303879,23.1306,24.4045
34.51983203,17.5703,15.5013
26.8258781,7.4412,7.8073
22.13564123,4.2777,3.1227
18.21105331,-0.022374,0.180282
30.83604507,9.0568,11.8175
28.54088458,6.9751,9.5223
34.15551324,10.8281,15.137
21.30142001,4.2306,2.3082
48.23049562,26.2066,29.212
18.95491418,0.944646,0.474025
27.45648229,9.7103,8.4379
42.56255623,25.7842,23.544
13.95717061,-3.8275,-2.1416
23.95170232,5.8354,4.9333
37.39365888,17.6945,18.3751
29.00899901,12.1323,9.9905
24.86668768,5.0552,5.8482
19.59818007,0,0.856753
48.02056545,28.7465,29.002
17.59565756,0,0.02671
18.10307876,0,0.149081
19.61717533,1.6723,0.869836
33.05525509,16.0416,14.0367
20.53247221,2.4057,1.5976
29.77327151,9.2312,10.7547
31.74669814,16.9139,12.7282
13.4434133,-2.9221,-2.6503
41.86574793,22.4916,22.8472
20.18424384,1.4333,1.3008
16.87750192,0,-0.137265
17.33764707,0,-0.02851
18.9722728,0,0.482751
27.51964986,8.1569,8.5011
40.42835926,26.8695,21.4098
24.37992419,6.5563,5.3614
49.86746126,31.0413,30.8489
37.0885376,21.8671,18.07
28.89226447,12.4976,9.8737
12.38668823,-2.8341,-3.7059
37.57171205,18.5095,18.5532
17.26150662,0,-0.04505
28.74722825,11.8491,9.7287
23.39274982,7.5904,4.3746
24.93773819,7.9822,5.9192
24.10065543,3.2994,5.0822
42.27910325,22.2466,23.2606
24.98810697,5.7405,5.9696
27.39135802,11.0509,8.3728
30.58707149,11.0971,11.5685
22.11027699,3.059,3.0976
19.28630649,0.397256,0.656168
28.61524282,8.3763,9.5967
34.37767563,13.9867,15.3591
28.00797566,7.2911,8.9894
28.10973882,11.8861,9.0912
21.81361478,2.4691,2.8054
19.28722384,0.636574,0.656717
36.79804703,15.5755,17.7795
28.97768063,10.549,9.9591
33.8881936,14.6437,14.8697
17.89920449,0,0.095965
21.0985212,0.998444,2.1153
34.8943648,17.0979,15.8758
23.15766052,2.9935,4.1398
26.99573952,7.8649,7.9772
29.58985596,10.7489,10.5713
26.95041302,7.9179,7.9319
31.09274761,10.5149,12.0742
21.24998457,1.4022,2.259
25.74022286,7.6915,6.7217
30.47391775,13.9231,11.4554
26.89421811,9.0856,7.8757
22.90578573,2.4335,3.8884
35.92621107,16.5349,16.9077
27.4178691,8.7345,8.3993
13.92022555,-2.0878,-2.1779
37.90137448,17.9261,18.8828
29.63428019,8.9983,10.6157
25.61417382,5.6169,6.5956
20.1466513,0.81981,1.27
26.6380229,4.5384,7.6195
17.08416411,0,-0.085297
32.40273234,13.8223,13.3842
32.70476549,14.7663,13.6862
23.73542436,4.714,4.7171
29.42731101,6.9174,10.4088
14.90696092,0,-1.2513
40.28970125,21.1626,21.2712
21.42836067,0,2.4302
32.68508728,9.8085,13.6665
22.65805686,2.9751,3.6415
24.49735446,5.5511,5.4788
30.98159112,10.2497,11.963
25.54320966,8.3091,6.5247
22.47349518,4.4392,3.4578
22.0496878,3.1875,3.0378
17.01507234,0,-0.101937
21.60576487,2.5264,2.6022
37.47133908,19.8577,18.4528
12.18546465,-3.3141,-3.9072
34.35338533,14.9082,15.3348
21.91679942,4.4287,2.9068
27.26583386,7.6221,8.2473
26.82445857,9.5498,7.8059
17.40923849,0.269402,-0.013171
19.87755099,2.5657,1.0585
35.8125123,21.2631,16.794
29.99125368,12.0867,10.9727
16.51679619,0,-0.248929
15.4817106,0,-0.795895
23.30614429,3.1279,4.2881
20.53631296,2.4804,1.6009
17.75049611,0,0.060957
28.52574368,9.7639,9.5072
21.62031817,2.0122,2.6164
21.18653986,2.1604,2.1986
22.18894917,4.7393,3.1755
31.73793319,12.9964,12.7194
37.82412357,15.6892,18.8056
20.98256336,0,2.0065
29.96649797,10.3551,10.948
34.29726299,10.4411,15.2787
26.98425608,8.737,7.9657
23.45040723,3.2255,4.4322
26.0911159,7.2132,7.0726
24.89652791,5.1206,5.878
24.84010972,2.703,5.8216
24.649993,6.4053,5.6315
15.53725014,-1.1002,-0.757094
21.91513434,5.4838,2.9051
23.11246383,3.064,4.0947
22.82391399,2.0921,3.8068
34.76924006,13.5101,15.7507
24.01784564,4.1115,4.9994
38.6632313,17.2394,19.6447
26.3774941,6.3035,7.359
19.17256272,0.816012,0.589967
37.28111747,21.6462,18.2626
21.37486981,2.7549,2.3787
23.44632728,2.1959,4.4281
23.01299129,6.5013,3.9954
35.52061507,22.3207,16.5021
22.3148785,5.169,3.3003
13.01935261,-3.8927,-3.0735
32.80816753,15.8644,13.7896
27.46568097,6.4552,8.4471
31.9164812,12.5245,12.8979
14.20557291,-1.5141,-1.8995
29.51151724,9.8861,10.493
18.22014529,0.562299,0.183019
26.45480001,10.8344,7.4363
14.79768134,-2.8981,-1.3472
28.05646595,10.7734,9.0379
21.86848625,0.200101,2.8592
34.4296085,14.8903,15.4111
26.32741358,6.5265,7.3089
27.82808355,6.3739,8.8095
30.28911116,8.9543,11.2706
22.49206133,6.4746,3.4763
34.44470042,14.4022,15.4262
17.68637702,0,0.046565
19.11931188,1.7958,0.560291
26.24950766,5.7433,7.231
23.13889494,3.5327,4.1211
33.81437957,16.3039,14.7958
29.03497315,9.6392,10.0164
20.9876146,3.8598,2.0112
21.25165669,0.718879,2.2606
30.14529548,12.7719,11.1268
28.86062716,10.2455,9.8421
23.58231651,3.3796,4.564
33.16293055,15.7882,14.1444
39.5517254,17.6039,20.5332
27.17248559,7.7632,8.1539
20.59336579,2.1921,1.6514
23.79647056,3.2639,4.7781
22.6144348,3.7128,3.5981
27.6830722,11.9213,8.6645
39.64032585,21.9478,20.6218
21.81582926,6.7037,2.8075
19.72204622,1.8554,0.943768
26.04783012,4.6867,7.0293
22.59564541,3.04,3.5793
33.38422347,13.4286,14.3657
23.73097437,3.0833,4.7126
22.18324416,3.3272,3.1698
17.45000498,1.1523,-0.004479
25.97385496,5.2627,6.9553
18.97559041,0,0.48443
31.98503314,9.8737,12.9665
32.63794712,13.4696,13.6194
25.59744649,8.2922,6.5789
27.18284691,11.6055,8.1643
24.36333465,3.6613,5.3448
16.46523689,0,-0.267671
13.37039903,-1.9799,-2.7231
18.85367685,0,0.424921
28.02754112,10.1214,9.009
23.49339393,6.3813,4.4752
18.38430053,0.399247,0.235669
25.59136685,6.1373,6.5728
19.52724873,0,0.808752
37.20140658,15.6646,18.1829
20.59445746,2.8311,1.6524
29.87243296,12.3886,10.8539
30.70865932,11.0199,11.6901
18.31361865,0.958333,0.212229
30.50123671,8.4982,11.4827
27.22774555,6.8349,8.2092
27.5377983,7.6131,8.5193
27.74272558,8.5327,8.7242
30.13895741,9.3319,11.1204
17.86674481,0,0.088096
28.79574644,9.613,9.7772
14.34688365,-1.147,-1.7638
29.71670554,12.6829,10.6982
22.56569704,5.1375,3.5495
21.54996023,0,2.5479
44.46740865,27.8624,25.4489
30.9896802,17.4751,11.9711
11.69390556,-4.0943,-4.3987
19.17865946,0.218984,0.593418
25.49199803,5.6479,6.4735
20.60356401,1.2397,1.6605
15.00959325,-0.446582,-1.1636
36.04344108,19.7234,17.0249
26.79243556,6.6154,7.7739
28.12360723,6.5997,9.1051
27.3265895,9.2402,8.308
34.53268373,16.7952,15.5141
24.66877271,3.831,5.6502
16.95407384,0,-0.117208
23.05369917,1.8549,4.036
40.38495979,17.8042,21.3664
21.9422795,3.696,2.9318
22.48706416,6.4949,3.4713
18.95660657,1.5057,0.474872
19.07883049,0,0.538298
33.9960121,15.4418,14.9775
20.57269165,2.5341,1.6331
17.9697131,0.327525,0.113572
29.87623854,6.8456,10.8577
22.00971633,3.8892,2.9983
15.32071052,-2.6054,-0.913986
24.63057054,4.1829,5.612
34.90341575,16.2563,15.8849
31.0446413,9.9437,12.0261
24.04265019,5.5854,5.0242
12.74162715,-5.0943,-3.351
24.31340211,6.9692,5.2949
19.53532655,0,0.81415
25.64508229,5.4419,6.6265
21.24533084,2.8105,2.2546
21.84808152,3.8725,2.8392
16.37604113,0,-0.301982
23.71723035,3.7544,4.6989
17.89183264,0,0.094166
43.57759255,25.6078,24.559
19.48165007,0,0.77862
24.67690706,5.9865,5.6584
23.66560257,4.9427,4.6473
19.43039541,0.748057,0.74544
25.40222158,8.4667,6.3837
28.87230191,4.8298,9.8538
30.88094415,10.207,11.8624
22.96273764,2.9235,3.9452
32.37584631,9.1108,13.3573
13.99174933,-1.878,-2.1076
16.38070922,0,-0.300125
19.8446077,1.1794,1.0337
22.30826418,2.941,3.2937
23.8298297,4.6531,4.8114
40.72550646,26.3681,21.707
19.23779876,2.569,0.627469
31.39874261,15.8824,12.3802
23.00741425,3.1117,3.9898
19.22689536,0.298595,0.621113
22.01254078,5.8352,3.0011
51.12032845,31.0449,32.1018
22.24765692,0.091076,3.2336
38.41209063,18.5562,19.3935
33.66462424,11.1908,14.6461
28.01491868,9.34,8.9964
23.69506818,4.577,4.6767
17.70393196,0,0.050472
25.57340786,7.074,6.5549
18.77499023,2.6474,0.388851
21.8396848,4.6973,2.831
22.50377368,2.3636,3.4879
24.17947161,5.8714,5.161
25.76744762,7.0272,6.7489
25.68139488,6.3402,6.6629
24.76300713,3.9574,5.7445
19.75465797,0.136952,0.967331
40.53216479,20.0151,21.5136
17.10814206,0,-0.079667
25.77460437,3.8172,6.7561
22.27660767,3.0561,3.2623
29.25364142,8.8625,10.2351
24.21163147,5.1005,5.1931
21.35042161,3.0504,2.3552
21.57156051,3.9459,2.5689
35.39732193,17.2029,16.3788
28.57949428,8.5141,9.561
17.51224373,-0.391346,0.008793
27.77472334,6.7342,8.7562
21.76189598,3.3764,2.7547
31.0943611,10.8663,12.0758
34.49886923,15.294,15.4803
28.89242888,10.5092,9.8739
23.60804827,1.6341,4.5897
13.19424283,-3.106,-2.8988
38.02714667,22.583,19.0086
21.46706511,4.5849,2.4676
21.11514687,4.7176,2.131
33.70944298,12.1118,14.6909
29.19522425,10.7593,10.1767
19.62540954,0,0.875538
39.04357531,25.9451,20.025
16.5402977,0,-0.24064
25.44648537,6.9773,6.4279
33.53266915,13.1142,14.5141
32.12809167,11.2397,13.1095
25.87464897,6.1355,6.8561
17.58249515,0,0.023866
29.56328145,12.178,10.5447
27.32514257,11.6108,8.3066
13.5290127,-0.379374,-2.5651
32.0157701,15.3204,12.9972
36.42714241,17.3181,17.4086
29.54438323,11.5775,10.5258
23.85680477,6.0032,4.8384
28.90382594,8.0949,9.8853
24.61481819,6.4266,5.5963
23.2517995,5.2662,4.2338
19.59185703,0.825601,0.852419
23.90495513,4.3187,4.8865
28.91576549,12.3625,9.8972
19.16746576,0,0.58709
22.39300463,2.5957,3.3778
45.5116641,23.5495,26.4931
30.07119554,10.2019,11.0527
37.01024101,22.5062,17.9917
21.61057597,4.9222,2.6069
21.09119349,2.376,2.1084
22.80038159,5.7038,3.7833
26.16227869,5.2777,7.1437
55.99669088,39.839,36.9781
25.73194155,6.2906,6.7134
30.43550386,12.2637,11.417
